,Unnamed: 0,SN,Movie,Worldwide,India Net,India Gross,Overseas,Budget,Verdict,imdb_id,Run_time (min),Released_month,imdb_Rating,imdb_Votes
681,709,710,Why Cheat India,140000000,100000000,130000000,10000000,250000000,Disaster,tt8108208,121.0,Jan,6.1,3026.0
682,710,711,Darr,210000000,100000000,190000000,10000000,30000000,Blockbuster,tt0109555,178.0,Dec,7.6,26141.0
683,711,712,Zameen,160000000,100000000,150000000,10000000,100000000,Below Average,tt0382385,154.0,Sep,5.4,1722.0
684,712,713,Jaani Dushman: Ek Anokhi Kahani,190000000,100000000,140000000,40000000,180000000,Flop,tt0326983,170.0,Aug,2.7,4065.0
685,713,714,Jhootha Hi Sahi,160000000,100000000,140000000,20000000,350000000,Disaster,tt1322257,142.0,Oct,6.2,2072.0
686,714,715,Table No. 21,170000000,100000000,140000000,30000000,80000000,Below Average,tt2229842,108.0,Jan,7.2,14620.0
687,715,716,Guest iin London,110000000,100000000,110000000,0,280000000,Disaster,tt6173826,132.0,Jul,5.4,2589.0
688,716,717,Jaanwar,180000000,100000000,140000000,40000000,60000000,Hit,tt0230347,172.0,Dec,5.9,3074.0
689,717,718,Dil Se..,240000000,100000000,140000000,90000000,80000000,Hit,tt0164538,163.0,Aug,7.5,32231.0
690,718,719,Kunwara,190000000,100000000,180000000,10000000,90000000,Below Average,tt0253194,134.0,Jul,5.2,1129.0
691,719,720,Phir Bhi Dil Hai Hindustani,240000000,100000000,170000000,70000000,130000000,Flop,tt0222270,160.0,Jan,6.1,8841.0
692,720,721,Nayak: The Real Hero,190000000,100000000,170000000,20000000,200000000,Flop,tt0291376,187.0,Sep,7.8,18213.0
693,721,722,Tumko Na Bhool Paayenge,190000000,100000000,170000000,20000000,120000000,Flop,tt0310254,160.0,Feb,5.6,3415.0
694,722,723,Rock On 2,170000000,100000000,140000000,30000000,400000000,Disaster,tt2137241,143.0,Nov,4.9,2314.0
695,723,724,Bichhoo,170000000,100000000,170000000,0,70000000,Above Average,tt0252277,160.0,Jul,5.0,3185.0
696,724,725,John Wick: Chapter 4,30500000000,100000000,610000000,16350000000,9000000000,Hit,tt10366206,169.0,Mar,7.6,386853.0
697,725,726,Hello Brother,200000000,100000000,170000000,20000000,90000000,Below Average,tt0233856,139.0,Sep,4.7,4803.0
698,727,728,Gangaajal,160000000,100000000,140000000,20000000,70000000,Average,tt0373856,157.0,Aug,7.8,18507.0
699,728,729,Wajah Tum Ho,140000000,100000000,140000000,0,140000000,Flop,tt5638474,136.0,Dec,4.4,1433.0
700,729,730,Albela,180000000,100000000,170000000,10000000,100000000,Below Average,tt0118578,145.0,Apr,3.7,856.0
701,732,733,1920,130000000,100000000,130000000,0,60000000,Average,tt1301698,143.0,Sep,6.4,4262.0
702,733,734,Paltan,140000000,100000000,130000000,10000000,250000000,Flop,tt7162758,150.0,Sep,5.2,1226.0
703,734,735,Revolver Rani,130000000,100000000,130000000,0,220000000,Flop,tt3290688,132.0,Apr,4.6,2012.0
704,735,736,Bheja Fry 2,170000000,100000000,130000000,30000000,90000000,Average,tt1939654,129.0,Jun,4.8,1477.0
705,736,737,Vikram,4140000000,100000000,2890000000,1250000000,1200000000,All Time Blockbuster,tt9179430,175.0,Jun,8.3,79601.0
706,737,738,Firangi,160000000,100000000,130000000,20000000,250000000,Flop,tt7549484,158.0,Dec,4.3,1359.0
708,739,740,Saheb Biwi Aur Gangster,140000000,100000000,130000000,0,50000000,Hit,tt2073070,118.0,Sep,7.1,4429.0
709,740,741,Tumbbad,130000000,100000000,130000000,0,10000000,Flop,tt8239946,108.0,Oct,8.2,68697.0
710,741,742,Pataakha,130000000,100000000,130000000,0,200000000,Flop,tt8396128,134.0,Sep,7.2,4472.0
711,742,743,Anari No.1,170000000,100000000,170000000,0,60000000,Hit,tt0200435,169.0,Apr,5.1,726.0
712,743,744,Hogi Pyaar Ki Jeet,140000000,100000000,130000000,0,60000000,Hit,tt0281913,180.0,May,4.5,607.0
713,744,745,Shaadi Se Pehle,150000000,100000000,130000000,20000000,100000000,Flop,tt0489560,122.0,Apr,4.3,871.0
714,745,746,Fida,160000000,100000000,150000000,10000000,100000000,Below Average,tt0422236,122.0,Aug,5.4,2922.0
715,746,747,Tera Jadoo Chal Gayaa,180000000,90000000,160000000,20000000,80000000,Average,tt0250774,143.0,Aug,3.1,639.0
716,747,748,Ragini MMS,130000000,90000000,130000000,0,50000000,Above Average,tt1890513,93.0,May,5.1,2893.0
717,748,749,Love Sex aur Dhokha,120000000,90000000,120000000,0,40000000,Above Average,tt1608777,155.0,Mar,7.1,6310.0
718,749,750,Jaan,170000000,90000000,160000000,0,40000000,SuperHit,tt0151090,170.0,Mar,4.3,676.0
719,750,751,Phoonk,130000000,90000000,130000000,0,40000000,Hit,tt1267500,110.0,Aug,4.0,1422.0
720,751,752,Welcome to Sajjanpur,130000000,90000000,130000000,0,80000000,Average,tt1221139,133.0,Sep,6.9,3372.0
721,752,753,Sabse Bada Khiladi,160000000,90000000,120000000,30000000,40000000,Hit,tt0114317,162.0,Jun,5.9,4655.0
722,753,754,Saajan,180000000,90000000,180000000,0,40000000,SuperHit,tt0102825,193.0,Aug,7.2,7579.0
723,754,755,Aap Mujhe Achche Lagne Lage,190000000,90000000,140000000,40000000,100000000,Flop,tt0247911,180.0,Apr,3.1,2798.0
724,756,757,Aan: Men at Work,140000000,90000000,120000000,10000000,150000000,Disaster,tt0363409,149.0,Jun,5.8,3373.0
725,757,758,Aksar 2,120000000,90000000,110000000,0,90000000,Flop,tt5784860,127.0,Nov,3.6,499.0
726,758,759,Krantiveer,140000000,90000000,140000000,0,20000000,Blockbuster,tt0110280,147.0,Jul,7.4,2323.0
727,759,760,Sanam Teri Kasam,150000000,90000000,120000000,20000000,180000000,Flop,tt5255710,154.0,Feb,7.6,21387.0
728,760,761,Diljale,150000000,90000000,120000000,30000000,50000000,Hit,tt0286593,159.0,Sep,5.8,1933.0
729,761,762,Ajay,160000000,90000000,160000000,0,60000000,Average,tt0267252,146.0,Dec,4.1,263.0
730,762,763,Anek,90000000,90000000,100000000,10000000,10000000,Disaster,tt13919802,147.0,May,6.4,22667.0
731,763,764,Julie,130000000,90000000,120000000,0,50000000,Above Average,tt0049388,99.0,Oct,6.2,2260.0
732,764,765,Namaste England,120000000,90000000,110000000,0,500000000,Disaster,tt7607940,141.0,Oct,2.1,3017.0
733,766,767,Pal Pal Dil Ke Paas,120000000,90000000,100000000,20000000,300000000,Disaster,tt6978954,154.0,Sep,4.5,1329.0
734,767,768,Drona,180000000,80000000,130000000,40000000,350000000,Disaster,tt11178862,157.0,Mar,6.9,59.0
735,768,769,Haan Maine Bhi Pyaar Kiya,190000000,80000000,120000000,70000000,110000000,Flop,tt0308347,174.0,Feb,3.6,1504.0
736,769,770,Bhai,140000000,80000000,130000000,10000000,50000000,Hit,tt0135161,147.0,Oct,5.3,516.0
737,770,771,International Khiladi,160000000,80000000,110000000,40000000,70000000,Average,tt0196635,175.0,Mar,4.8,2450.0
739,772,773,Dil Kya Kare,180000000,80000000,140000000,40000000,90000000,Flop,tt0216707,158.0,Sep,5.1,1335.0
740,773,774,Banjo,130000000,80000000,110000000,10000000,200000000,Flop,tt5755606,137.0,Sep,5.0,1242.0
741,774,775,Bheja Fry,110000000,80000000,110000000,0,10000000,Hit,tt1014672,95.0,Apr,7.6,12357.0
742,775,776,Tujhe Meri Kasam,120000000,80000000,120000000,0,30000000,Above Average,tt0348258,155.0,Jan,6.2,512.0
743,776,777,Arjun Patiala,120000000,80000000,100000000,20000000,250000000,Disaster,tt7881524,107.0,Jul,4.3,1646.0
744,777,778,Guddu Rangeela,130000000,80000000,110000000,10000000,150000000,Disaster,tt4684028,124.0,Jul,5.3,973.0
745,778,779,Dosti: Friends Forever,220000000,80000000,110000000,100000000,150000000,Flop,tt0449228,136.0,Dec,5.3,2758.0
746,779,780,Luv Shuv Tey Chicken Khurana,120000000,80000000,110000000,10000000,110000000,Flop,tt2186933,140.0,Nov,6.6,4074.0
747,780,781,Ghayal,200000000,80000000,160000000,40000000,20000000,Blockbuster,tt0099652,163.0,Jun,7.7,5271.0
748,781,782,Saudagar,150000000,80000000,150000000,0,50000000,Hit,tt0102844,213.0,Aug,6.7,1656.0
749,782,783,Godfather,1070000000,80000000,870000000,200000000,1000000000,Flop,tt13130308,157.0,Oct,5.1,7912.0
750,784,785,Trimurti,140000000,80000000,130000000,10000000,100000000,Flop,tt0114726,187.0,Dec,4.8,3050.0
751,785,786,Khoobsurat,150000000,80000000,140000000,0,60000000,Above Average,tt3554418,130.0,Sep,6.4,9288.0
752,785,786,Khoobsurat,150000000,80000000,140000000,0,60000000,Above Average,tt3554418,130.0,Sep,6.4,9288.0
753,786,787,Aksar,110000000,80000000,110000000,0,40000000,Above Average,tt0476729,135.0,Feb,5.0,1431.0
754,787,788,Dhaai Akshar Prem Ke,160000000,80000000,120000000,30000000,80000000,Flop,tt0255112,167.0,Sep,3.5,1502.0
755,788,789,Shikara,110000000,80000000,100000000,10000000,250000000,Flop,tt10930586,118.0,Feb,3.4,15452.0
756,790,791,Sita Ramam,940000000,80000000,770000000,170000000,250000000,Blockbuster,tt20850406,163.0,Aug,8.5,72333.0
757,791,792,B.A. Pass,110000000,80000000,110000000,0,60000000,Average,tt2408040,95.0,Aug,6.4,4339.0
758,792,793,Mere Yaar Ki Shaadi Hai,150000000,80000000,120000000,20000000,50000000,Above Average,tt0322653,158.0,Jun,5.5,2519.0
759,793,794,Welcome 2 Karachi,130000000,80000000,110000000,20000000,250000000,Disaster,tt4023852,131.0,May,4.3,1396.0
761,795,796,Mard,160000000,80000000,160000000,0,10000000,Blockbuster,tt0089552,177.0,Nov,6.2,2144.0
762,796,797,Raja Babu,150000000,80000000,150000000,0,20000000,SuperHit,tt0110942,161.0,Jan,6.4,3239.0
763,798,799,Jism,120000000,70000000,120000000,0,30000000,Hit,tt0348843,136.0,Jan,5.3,2387.0
764,799,800,Varisu,2970000000,70000000,2080000000,890000000,2000000000,SuperHit,tt11998558,169.0,Jan,5.9,40315.0
765,800,801,Tango Charlie,120000000,70000000,110000000,10000000,140000000,Flop,tt0444913,142.0,Mar,6.1,2345.0
766,801,802,Main Khiladi Tu Anari,130000000,70000000,100000000,30000000,30000000,Hit,tt0110438,175.0,Sep,6.5,6558.0
767,802,803,Talaash: The Hunt Begins...,140000000,70000000,100000000,40000000,90000000,Flop,tt0338477,153.0,Jan,4.3,1613.0
768,803,804,Ram Gopal Varma Ki Aag,130000000,70000000,110000000,20000000,200000000,Disaster,tt0473310,171.0,Aug,1.4,7144.0
769,804,805,Kyo Kii Main Jhuth Nahin Bolta,130000000,70000000,120000000,0,80000000,Below Average,tt0297241,131.0,Sep,5.4,2670.0
771,806,807,Gumraah,90000000,70000000,80000000,0,250000000,Flop,tt11905536,130.0,Apr,6.5,6844.0
772,807,808,Ishq Vishk,100000000,70000000,100000000,0,50000000,Hit,tt0362771,134.0,May,6.1,4664.0
773,808,809,Yeh Raaste Hain Pyaar Ke,140000000,70000000,120000000,20000000,80000000,Below Average,tt0292740,149.0,Aug,4.0,834.0
774,810,811,Tere Mere Sapne,130000000,70000000,130000000,0,30000000,Hit,tt0117878,146.0,Dec,6.2,548.0
775,811,812,Dus Kahaniyaan,120000000,70000000,100000000,20000000,200000000,Disaster,tt0823451,110.0,Dec,5.7,1723.0
776,812,813,Kaalakaandi,0,70000000,0,0,250000000,Flop,tt6102396,112.0,Jan,6.2,3360.0
778,814,815,Kya Yehi Pyaar Hai,120000000,70000000,110000000,0,50000000,Average,tt0312883,145.0,Apr,4.2,543.0
779,815,816,777 Charlie,1020000000,70000000,960000000,50000000,150000000,Blockbuster,tt7466810,164.0,Jun,8.7,44002.0
780,816,817,Joru Ka Ghulam,120000000,70000000,110000000,0,50000000,Average,tt0250452,169.0,Jun,5.1,1322.0
781,817,818,Jis Desh Mein Ganga Rehta Hain,120000000,70000000,120000000,0,70000000,Below Average,tt0263491,141.0,Oct,4.9,1413.0
782,818,819,Road,120000000,70000000,110000000,0,50000000,Average,tt1392190,120.0,May,8.1,1174439.0
784,820,821,Bank Chor,100000000,70000000,100000000,0,150000000,Flop,tt3611266,120.0,Jun,5.9,3185.0
785,821,822,The Legend of Bhagat Singh,110000000,70000000,100000000,0,180000000,Disaster,tt0319736,155.0,Jun,8.1,17518.0
786,822,823,Baazigar,130000000,70000000,130000000,0,20000000,SuperHit,tt0106333,175.0,Nov,7.6,30511.0
787,824,825,Zeher,100000000,70000000,90000000,0,50000000,Average,tt0451983,132.0,Mar,5.6,2333.0
788,825,826,Deewana,130000000,70000000,130000000,0,40000000,Hit,tt0126871,185.0,Jun,6.7,7630.0
789,826,827,Amar Akbar Anthony,0,70000000,0,0,10000000,Blockbuster,tt0075669,184.0,May,7.4,8642.0
790,827,828,Godzilla vs. Kong,25000000000,70000000,550000000,19000000000,13000000000,Hit,tt5034838,113.0,Mar,6.3,258054.0
792,829,830,Aap Ki Khatir,140000000,70000000,110000000,30000000,150000000,Flop,tt0810058,122.0,Aug,3.9,1005.0
793,831,832,Jaal: The Trap,110000000,70000000,100000000,0,100000000,Flop,tt0340178,142.0,Jul,4.4,626.0
794,832,833,Dil,170000000,70000000,120000000,50000000,20000000,Blockbuster,tt0099429,172.0,Jun,6.6,5805.0
795,833,834,Knock Out,100000000,60000000,90000000,0,250000000,Disaster,tt1558578,117.0,Oct,6.1,2401.0
796,834,835,Laadla,120000000,60000000,120000000,0,30000000,Hit,tt0187227,169.0,Mar,5.9,1470.0
797,835,836,Kalyug,90000000,60000000,90000000,0,40000000,Above Average,tt0499041,126.0,Dec,6.5,3109.0
798,836,837,Chocolate,100000000,60000000,90000000,0,90000000,Flop,tt1183252,110.0,Feb,6.9,19020.0
799,837,838,Akele Hum Akele Tum,120000000,60000000,110000000,0,40000000,Below Average,tt0112313,160.0,Nov,6.9,5730.0
800,838,839,Suhaag,120000000,60000000,110000000,0,30000000,Hit,tt0111308,145.0,Oct,5.8,2120.0
801,839,840,Khamoshi: The Musical,140000000,60000000,110000000,20000000,60000000,Flop,tt0116763,160.0,Aug,7.5,4744.0
803,841,842,Goodbye,100000000,60000000,80000000,20000000,250000000,Flop,tt14438964,130.0,Oct,6.7,10252.0
804,842,843,Prassthanam,100000000,60000000,80000000,20000000,400000000,Disaster,tt8706884,141.0,Sep,5.8,1693.0
805,843,844,Sapoot,120000000,60000000,100000000,20000000,50000000,Average,tt0135641,158.0,Nov,5.2,1229.0
806,844,845,Jeena Sirf Merre Liye,120000000,60000000,100000000,10000000,80000000,Flop,tt0337652,137.0,Nov,3.9,874.0
807,845,846,Deewane,120000000,60000000,100000000,10000000,80000000,Flop,tt0255097,164.0,Aug,4.6,659.0
808,846,847,Armaan,130000000,60000000,90000000,40000000,80000000,Flop,tt0331851,158.0,May,5.3,1221.0
809,848,849,Sonchiriya,80000000,60000000,70000000,0,300000000,Disaster,tt8108200,143.0,Mar,7.9,13166.0
810,849,850,Kahin Pyaar Na Ho Jaaye,130000000,60000000,110000000,20000000,80000000,Flop,tt0268401,159.0,Nov,4.4,2496.0
811,850,851,Sooryavansham,120000000,60000000,110000000,10000000,70000000,Flop,tt0214178,168.0,May,6.3,4068.0
812,852,853,Daraar,100000000,60000000,100000000,0,50000000,Below Average,tt0116024,105.0,Jul,5.3,616.0
813,853,854,Army,110000000,60000000,100000000,0,40000000,Average,tt0115568,153.0,Jun,4.4,1962.0
814,854,855,Vijaypath,110000000,60000000,80000000,20000000,20000000,SuperHit,tt0111625,163.0,Aug,5.0,809.0
815,855,856,Blank,80000000,60000000,70000000,10000000,300000000,Disaster,tt31961473,107.0,May,8.3,2558.0
816,856,857,Chef,100000000,60000000,80000000,10000000,130000000,Disaster,tt2883512,114.0,May,7.3,239265.0
817,857,858,Calendar Girls,80000000,60000000,80000000,0,120000000,Flop,tt0337909,108.0,Jan,6.9,28384.0
818,858,859,Dilwale,120000000,60000000,80000000,30000000,20000000,SuperHit,tt4535650,158.0,Dec,5.1,39547.0
819,858,859,Dilwale,120000000,60000000,80000000,30000000,20000000,SuperHit,tt4535650,158.0,Dec,5.1,39547.0
820,859,860,Maharaja,100000000,60000000,90000000,0,50000000,Average,tt26548265,141.0,Jun,8.4,59983.0
821,860,861,Tezaab,160000000,60000000,110000000,50000000,10000000,Blockbuster,tt0096252,173.0,Nov,6.9,2606.0
822,861,862,Haqeeqat,100000000,60000000,100000000,0,40000000,Average,tt0154565,184.0,Jul,7.9,542.0
823,863,864,Phool Aur Kaante,110000000,60000000,110000000,0,20000000,SuperHit,tt0254683,173.0,Nov,6.0,1668.0
824,864,865,Sadak,100000000,60000000,100000000,0,30000000,SuperHit,tt0156985,134.0,Dec,6.4,2900.0
825,865,866,Yeh Dil Aashiqanaa,90000000,60000000,90000000,0,40000000,Average,tt0307682,152.0,Jan,4.4,359.0
826,866,867,Pyaar Impossible!,90000000,60000000,80000000,0,120000000,Flop,tt1351224,140.0,Jan,4.9,3481.0
827,867,868,Top Gun: Maverick,122500000000,50000000,510000000,121990000000,13000000000,Hit,tt1745960,130.0,May,8.2,790467.0
828,868,869,Genius,70000000,50000000,70000000,0,300000000,Disaster,tt1703957,104.0,Jun,6.5,22140.0
829,869,870,Sangharsh,100000000,50000000,70000000,20000000,40000000,Average,tt0111068,127.0,Sep,6.7,5856.0
830,870,871,Jung,100000000,50000000,90000000,10000000,40000000,Above Average,tt0289725,147.0,May,4.3,442.0
831,871,872,Rudraksh,90000000,50000000,80000000,10000000,150000000,Disaster,tt0366985,143.0,Feb,2.8,1435.0
832,872,873,Kuttey,80000000,50000000,60000000,10000000,500000000,Disaster,tt15281704,109.0,Jan,5.5,10982.0
833,873,874,Khiladi 420,100000000,50000000,70000000,20000000,80000000,Flop,tt0255305,157.0,Dec,5.2,2130.0
834,874,875,Do Lafzon Ki Kahani,70000000,50000000,70000000,0,110000000,Flop,tt4857886,128.0,Jun,6.5,1773.0
835,875,876,Vaah! Life Ho Toh Aisi!,80000000,50000000,70000000,0,100000000,Flop,tt0475645,153.0,Dec,4.7,2990.0
836,876,877,Hulchul,80000000,50000000,80000000,0,40000000,Below Average,tt0437238,149.0,Nov,7.0,9583.0
837,876,877,Hulchul,80000000,50000000,80000000,0,40000000,Below Average,tt0437238,149.0,Nov,7.0,9583.0
838,877,878,Insaniyat,100000000,50000000,90000000,0,40000000,Below Average,tt0110140,180.0,Mar,3.0,315.0
839,878,879,Anari,100000000,50000000,100000000,0,20000000,Hit,tt0052560,166.0,Jan,7.6,895.0
840,879,880,Aarzoo,110000000,50000000,70000000,40000000,80000000,Flop,tt0284811,175.0,Mar,5.0,1671.0
842,881,882,Stanley Ka Dabba,70000000,50000000,70000000,0,40000000,Below Average,tt1907761,96.0,May,7.8,7820.0
843,882,883,Masoom,80000000,50000000,80000000,0,10000000,Hit,tt0085913,165.0,Oct,8.4,4325.0
844,883,884,Yeh Dillagi,100000000,50000000,100000000,0,20000000,Hit,tt0111793,155.0,May,5.9,4803.0
845,884,885,Aflatoon,90000000,50000000,70000000,20000000,40000000,Below Average,tt0225029,153.0,Dec,4.5,1473.0
846,885,886,Bobby,290000000,50000000,100000000,190000000,10000000,Blockbuster,tt0308055,117.0,Nov,7.0,43129.0
847,886,887,Mr. India,100000000,50000000,100000000,0,20000000,SuperHit,tt0093578,179.0,May,7.7,17166.0
848,887,888,Mughal-e-Azam,100000000,50000000,100000000,0,0,All Time Blockbuster,tt0054098,197.0,Aug,8.1,9053.0
849,888,889,Dil Ka Rishta,130000000,50000000,70000000,50000000,80000000,Flop,tt0330217,150.0,Jan,4.9,1950.0
850,889,890,Rehnaa Hai Terre Dil Mein,100000000,50000000,80000000,10000000,50000000,Below Average,tt0299108,160.0,Oct,7.5,9764.0
851,890,891,Bewafa Sanam,70000000,50000000,70000000,0,10000000,SuperHit,tt0439464,144.0,May,5.3,149.0
852,891,892,Yeh Hai Jalwa,90000000,50000000,70000000,10000000,70000000,Flop,tt0328671,165.0,Jul,4.8,2901.0
853,892,893,Sirf Tum,100000000,50000000,90000000,10000000,20000000,Hit,tt16087918,171.0,Nov,8.0,98.0
854,893,894,Khichdi: The Movie,70000000,50000000,70000000,0,40000000,Average,tt1738293,120.0,Oct,7.3,3149.0
855,894,895,Bangistan,80000000,50000000,70000000,10000000,250000000,Disaster,tt3422462,135.0,Aug,4.5,1444.0
856,895,896,Style,70000000,50000000,70000000,0,20000000,Above Average,tt0306855,157.0,Dec,6.7,2280.0
857,896,897,Aunty No. 1,90000000,50000000,90000000,0,40000000,Below Average,tt0118654,160.0,May,4.3,712.0
858,897,898,Hum Hain Rahi Pyar Ke,90000000,50000000,80000000,10000000,20000000,SuperHit,tt0107166,163.0,Jul,7.3,6310.0
859,899,900,Lahu Ke Do Rang,90000000,50000000,60000000,20000000,50000000,Flop,tt0151285,139.0,Sep,5.6,120.0
860,900,901,Andaz Apna Apna,70000000,50000000,70000000,0,30000000,Average,tt0109117,160.0,Nov,8.0,56036.0
861,901,902,Kyaa Dil Ne Kahaa,80000000,50000000,70000000,10000000,60000000,Below Average,tt0327005,149.0,Jun,2.9,314.0
862,902,903,Ravan Raaj: A True Story,70000000,50000000,70000000,0,20000000,Hit,tt0114236,153.0,Jun,6.1,154.0
863,903,904,Baazi,70000000,40000000,70000000,0,30000000,Below Average,tt0121989,183.0,Apr,6.4,2639.0
864,904,905,Notebook,60000000,40000000,60000000,0,200000000,Flop,tt9105014,115.0,Mar,7.0,3288.0
866,906,907,Game Over,160000000,40000000,140000000,10000000,200000000,Below Average,tt8914492,102.0,Jun,6.9,8486.0
867,907,908,Nil Battey Sannata,60000000,40000000,60000000,0,70000000,Flop,tt5005684,100.0,Apr,8.2,8232.0
868,908,909,The Zoya Factor,80000000,40000000,60000000,10000000,300000000,Disaster,tt8304386,134.0,Sep,4.4,2733.0
870,910,911,Dasara,1180000000,40000000,960000000,220000000,650000000,SuperHit,tt15440322,156.0,Mar,6.6,11199.0
871,912,913,Elaan,80000000,40000000,80000000,0,10000000,Hit,tt0290183,146.0,Jan,5.1,947.0
872,913,914,Tutak Tutak Tutiya,60000000,40000000,60000000,0,110000000,Flop,tt6041458,138.0,Oct,5.5,849.0
873,914,915,Helicopter Eela,70000000,40000000,50000000,10000000,150000000,Flop,tt8427036,135.0,Oct,5.5,1301.0
874,915,916,Bol Radha Bol,80000000,40000000,80000000,0,20000000,Hit,tt0172188,164.0,Jul,6.1,924.0
875,917,918,Khuddar,70000000,40000000,70000000,0,10000000,Above Average,tt0110254,167.0,Mar,5.4,450.0
876,918,919,Tum Bin - Love Will Find a Way,70000000,40000000,60000000,0,20000000,Average,tt0290326,158.0,Jul,7.5,3884.0
877,919,920,Taarzan: The Wonder Car,60000000,40000000,50000000,0,140000000,Disaster,tt0435437,163.0,Aug,4.8,5647.0
878,920,921,Junooniyat,50000000,40000000,50000000,0,110000000,Disaster,tt3840534,155.0,Jun,4.1,1021.0
880,922,923,Khiladi,70000000,40000000,60000000,10000000,20000000,SuperHit,tt0104605,157.0,Jun,7.1,8596.0
881,923,924,Mother India,90000000,40000000,80000000,0,10000000,All Time Blockbuster,tt0050188,172.0,Oct,7.8,10012.0
882,924,925,Sanam Bewafa,80000000,40000000,80000000,0,20000000,Hit,tt0102835,160.0,Jan,5.2,1521.0
883,925,926,Chandni Bar,60000000,40000000,60000000,0,10000000,Hit,tt0267363,150.0,Sep,7.6,2842.0
884,926,927,Maidan-E-Jung,60000000,40000000,60000000,0,30000000,Below Average,tt0267703,155.0,Apr,3.6,581.0
885,928,929,Dhaakad,0,40000000,40000000,0,10000000,Disaster,tt10598156,135.0,May,3.8,12144.0
887,930,931,Nanu Ki Jaanu,0,40000000,0,0,150000000,Flop,tt7412738,133.0,Apr,5.4,1806.0
888,931,932,Jo Jeeta Wohi Sikander,60000000,30000000,50000000,10000000,20000000,Hit,tt16449766,174.0,Dec,8.1,26000.0
890,933,934,Sangam,80000000,30000000,70000000,10000000,0,Blockbuster,tt0058547,238.0,Jun,7.3,1955.0
891,934,935,Zamane Se Kya Darna,60000000,30000000,60000000,0,20000000,Average,tt0339936,172.0,Jan,5.8,90.0
892,935,936,Kaanchi...,50000000,30000000,50000000,0,200000000,Disaster,tt3038772,151.0,Apr,4.2,696.0
894,937,938,Kabhi Haan Kabhi Naa,50000000,30000000,50000000,0,10000000,Above Average,tt0110222,158.0,Feb,7.6,19629.0
895,938,939,Traffic,50000000,30000000,50000000,0,90000000,Flop,tt0181865,147.0,Jan,7.6,223374.0
896,939,940,Darbar,2470000000,30000000,1730000000,740000000,2000000000,Below Average,tt9635540,159.0,Jan,5.9,7917.0
897,940,941,Insaaf,60000000,30000000,50000000,10000000,30000000,Flop,tt0093263,155.0,Jun,6.7,89.0
898,941,942,Jayantabhai Ki Luv Story,50000000,30000000,50000000,0,130000000,Disaster,tt2622130,130.0,Feb,5.3,1431.0
899,942,943,Mitron,50000000,30000000,40000000,0,150000000,Flop,tt8852558,119.0,Sep,6.9,2706.0
900,943,944,Don,70000000,30000000,70000000,0,10000000,SuperHit,tt0461936,171.0,Oct,7.2,42376.0
901,944,945,Fareb,60000000,30000000,60000000,0,10000000,Hit,tt0444820,129.0,Jun,4.2,202.0
902,945,946,Masaan,40000000,30000000,40000000,0,70000000,Disaster,tt4635372,109.0,Jun,8.1,33148.0
903,946,947,Gunga Jumna,100000000,30000000,60000000,40000000,0,All Time Blockbuster,tt0054910,178.0,Jan,7.4,697.0
904,947,948,Haathi Mere Saathi,60000000,30000000,60000000,0,10000000,Blockbuster,tt0272118,170.0,May,6.9,1385.0
906,949,950,Aashiqui,50000000,30000000,40000000,0,10000000,Blockbuster,tt0149573,152.0,Jul,6.3,2097.0
907,951,952,Jalebi,40000000,30000000,40000000,0,10000000,Flop,tt8426854,112.0,Oct,6.1,3207.0
908,952,953,Disco Dancer,1000000000,30000000,60000000,940000000,20000000,Hit,tt0208903,135.0,Dec,6.5,1734.0
909,953,954,Seeta Aur Geeta,160000000,30000000,60000000,100000000,10000000,Blockbuster,tt0078222,162.0,Nov,6.9,2153.0
911,955,956,Laal Kaptaan,40000000,30000000,30000000,0,400000000,Disaster,tt9052960,155.0,Oct,7.2,5430.0
912,956,957,Udaan,40000000,30000000,40000000,0,40000000,Flop,tt1639426,134.0,Jul,8.1,48297.0
913,957,958,Kuch Kuch Locha Hai,40000000,30000000,40000000,0,130000000,Disaster,tt4272420,143.0,May,2.6,932.0
914,958,959,Kaafila,40000000,30000000,30000000,0,150000000,Disaster,tt0886505,154.0,Aug,3.3,196.0
915,959,960,Buddha Mar Gaya,50000000,30000000,40000000,10000000,40000000,Flop,tt1083447,93.0,Aug,3.0,431.0
916,960,961,One Night Stand,40000000,30000000,40000000,0,150000000,Disaster,tt0119832,102.0,Sep,5.9,7376.0
917,961,962,Zaalim,50000000,30000000,50000000,0,10000000,Average,tt0290940,131.0,Dec,4.9,621.0
918,962,963,Chori Chori,50000000,30000000,40000000,10000000,60000000,Flop,tt0326805,135.0,Aug,4.8,965.0
919,963,964,Pihu,30000000,30000000,30000000,0,20000000,Above Average,tt8458202,91.0,Nov,6.7,3032.0
920,964,965,Zanjeer,60000000,30000000,60000000,0,10000000,Blockbuster,tt0070947,145.0,May,7.5,4267.0
921,964,965,Zanjeer,60000000,30000000,60000000,0,10000000,Blockbuster,tt0070947,145.0,May,7.5,4267.0
922,965,966,Waqt,60000000,20000000,50000000,0,10000000,Blockbuster,tt0059893,178.0,Jul,7.6,1555.0
923,966,967,The Batman,19000000000,20000000,430000000,9000000000,10000000,Average,tt1877830,176.0,Mar,7.8,884274.0
924,967,968,Hum Hain Bemisaal,40000000,20000000,40000000,0,20000000,Flop,tt0290213,145.0,Dec,4.8,663.0
